mag,GTDB-tk_domain,GTDB-tk_phylum,GTDB-tk_class,GTDB-tk_order,GTDB-tk_family,GTDB-tk_genus,GTDB-tk_species,CHECKM_completeness,CHECKM_contamination,max.growth,max.growth.minmedia,minmedia.n.mets,C.total,num.minmedia.C.mets,growth.yield,rk.index,rk.strategy,doubling.time.minmedia
3300011459_2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea vagans,98.45,0.05,82.48782828,0.576230015,13,6487.722026,3,0.088818543,-0.813779226,r-strategist,1.52328011
3300010273_22,Bacteria,Firmicutes,Clostridia,Acetivibrionales,Ruminiclostridiaceae,DTU059,Unclassified DTU059,90.73,1.75,38.43257804,0.236771943,22,3003.022731,13,0.078844539,-0.61495479,r-strategist,3.261796732
3300000188_16,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05,SUP05 sp000205985,52.12,0.0,30.54761528,0.335266866,18,14881.56662,8,0.022529003,-1.218777396,r-strategist,2.397345042
3300008129_9,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira rogosae,96.31,0.0,26.85959063,0.442190637,15,7333.932597,5,0.060293796,-0.875147824,r-strategist,1.893000491
3300005460_38,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,Faecalibaculum rodentium,95.28,1.35,25.68749487,0.170262462,13,6009.873459,3,0.028330457,-1.839506256,r-strategist,4.408546569
3300009083_117,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Unclassified Pseudanabaenaceae,Unclassified Pseudanabaenaceae,76.79,1.18,47.54774011,0.611953428,14,6373.315659,4,0.096018064,-0.628868694,r-strategist,1.451779023
3300012186_10,Bacteria,Actinobacteriota,UBA4738,Unclassified UBA4738,Unclassified UBA4738,Unclassified UBA4738,Unclassified UBA4738,72.42,2.14,28.03120248,0.585097132,16,4437.807505,8,0.131843739,-0.209622534,r-strategist,1.504729555
3300014609_3,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,Exiguobacterium sp001423965,99.34,0.0,48.18266841,0.273182686,23,5173.108878,14,0.052808223,-0.694717241,r-strategist,2.86993915
3300014954_8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,Ruminococcus bicirculans,97.26,0.68,36.81438063,0.364403946,22,3567.519165,13,0.102144916,-0.315256821,r-strategist,2.230794261
3300009083_67,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unclassified Bryobacter,67.48,0.87,23.05744415,0.302099133,13,7512.475525,4,0.040212994,-1.31342412,r-strategist,2.625779498
3300014788_13,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,90.89,0.09,43.5153279,0.331665903,20,5007.205872,11,0.066237721,-0.61680111,r-strategist,2.419947089
3300014789_9,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus sp900066115,93.62,0.0,32.42497015,0.151230161,15,4084.220811,5,0.03702791,-1.552862378,r-strategist,4.92183401
3300014694_5,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,95.7,1.08,53.49662214,0.24241322,21,5939.266833,11,0.040815344,-0.963227552,r-strategist,3.193407928
3300012521_19,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Unclassified Oscillospiraceae,Unclassified Oscillospiraceae,96.48,1.34,36.10513232,0.212336978,16,5193.501846,7,0.040885126,-1.216310987,r-strategist,3.599831732
3300000151_6,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,GCA-2689995,Unclassified GCA-2689995,Unclassified GCA-2689995,73.48,4.66,38.20703281,0.105834093,14,2637.357209,5,0.040128843,-1.672947768,r-strategist,6.89013887
3300002481_29,Bacteria,Acidobacteriota,Aminicenantia,JdFR-78,JdFR-78,JdFR-78,JdFR-78 sp002010665,63.79,0.0,16.37169323,0.442952047,13,5999.908084,4,0.073826472,-0.88337118,r-strategist,1.89027571
3300010280_18,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,Erysipelatoclostridium ramosum,76.42,0.0,38.85758869,0.267126303,16,3870.383558,7,0.069018044,-0.889222658,r-strategist,2.927740425
3300013829_8,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Cloacimonas,Cloacimonas sp002432865,100.0,1.1,30.78273471,0.768374111,18,10449.83683,9,0.073529771,-0.293721552,r-strategist,1.215918535
3300009084_129,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,PCC-7502,Unclassified PCC-7502,73.94,1.42,30.14861285,0.431033535,34,9212.475041,23,0.046788027,-0.333626368,r-strategist,1.93402095
3300008733_9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcus,Ruminococcus bromii,97.65,4.36,15.37247468,0.206581606,16,3011.605877,7,0.068595166,-1.003516796,r-strategist,3.691051672
3300000929_12,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,HTCC2207,HTCC2207 sp002378645,83.39,2.04,35.05324955,0.561525378,16,4497.198973,7,0.124861137,-0.309105285,r-strategist,1.555316342
3300012621_3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,Unclassified Bartonella,65.23,1.3,30.85540691,0.712248681,15,3867.558206,6,0.184159783,-0.1040223,r-strategist,1.288838754
3300014803_22,Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,CAG-495,CAG-495 sp000436375,60.04,0.29,23.64774806,0.574963531,16,3695.683827,6,0.155577035,-0.270262962,r-strategist,1.525975718
3300008063_17,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectale,89.37,0.0,56.97683305,0.239667939,16,3195.41053,8,0.075003802,-0.842216793,r-strategist,3.226288023
3300008152_23,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas somerae,69.0,0.0,17.06769628,0.613712622,21,6002.135283,12,0.102249049,-0.123194423,r-strategist,1.44846993
3300005300_4,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,Kryptoniaceae,Thermokryptus,Thermokryptus mobilis,97.25,2.73,54.49515615,0.131925688,33,5405.297493,22,0.024406739,-1.149738187,r-strategist,5.593490402
3300000169_13,Bacteria,Chloroflexota,Chloroflexia,Thermobaculales,Thermobaculaceae,Thermobaculum,Thermobaculum terrenum,94.81,0.94,37.39086571,0.473285,18,13111.2383,9,0.036097658,-0.81315572,r-strategist,1.788791838
3300009704_34,Bacteria,Planctomycetota,Phycisphaerae,SG8-4,SG8-4,4572-13,Unclassified 4572-13,81.75,0.64,23.96471895,0.164778367,26,2172.305064,16,0.075854156,-0.699000441,r-strategist,4.54430883
3300013136_66,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA1546,Unclassified UBA1546,Unclassified UBA1546,87.52,0.91,39.15947007,0.571511564,18,8133.733538,9,0.070264358,-0.441997386,r-strategist,1.533382766
3300014552_12,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena torques,91.81,0.0,19.36597494,0.310867837,27,6013.058767,18,0.051698786,-0.53867136,r-strategist,2.560673631
3300007771_19,Bacteria,Aquificota,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Thermovibrio,Unclassified Thermovibrio,75.36,0.0,36.3710456,1.557615975,13,14663.20993,2,0.106226125,-0.480278271,r-strategist,0.738116512
3300010318_15,Bacteria,Patescibacteria,Paceibacteria,SW-4-49-11,SW-4-49-11,Unclassified SW-4-49-11,Unclassified SW-4-49-11,69.24,0.0,36.85376571,0.494451763,16,4626.478927,7,0.106874314,-0.431904689,r-strategist,1.7252792
3300007210_28,Bacteria,Firmicutes,Clostridia,Oscillospirales,UBA644,UBA644,Unclassified UBA644,80.15,0.67,30.91160487,1.243017189,11,3999.463077,2,0.310796016,-0.112017428,r-strategist,0.858044532
3300007638_17,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Centipeda,Unclassified Centipeda,77.22,0.05,14.98945147,0.472421916,14,5938.35151,4,0.079554387,-0.822945836,r-strategist,1.791501062
3300011389_1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,99.45,1.16,46.00174242,0.516143806,15,8232.868019,6,0.062693074,-0.711858463,r-strategist,1.665537989
3300010274_35,Bacteria,Firmicutes,Clostridia,Acetivibrionales,Ruminiclostridiaceae,Ruminiclostridium,Unclassified Ruminiclostridium,78.21,0.74,31.10778009,0.505538462,18,4326.24506,8,0.116853866,-0.325512724,r-strategist,1.694112518
3300014206_36,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9,Unclassified RC9,88.79,2.62,37.20432117,1.283023068,12,6786.218539,3,0.189063034,-0.138037657,r-strategist,0.83966903
3300000347_7,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,Unclassified SM1A02,Unclassified SM1A02,50.41,0.0,35.39042029,0.228845776,20,11105.33124,11,0.020606839,-1.285053032,r-strategist,3.363562072
3300012920_29,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,AAA164-E04,UBA7971,Unclassified UBA7971,77.07,0.0,60.29221587,0.439293193,22,5071.761275,13,0.086615511,-0.305706503,r-strategist,1.903454836
3300014556_8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectale,91.79,3.25,24.16914744,0.314066559,31,9012.572564,19,0.034847604,-0.682051781,r-strategist,2.537824036
3300002168_24,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,DTU049,DTU049,DTU049 sp001512885,94.05,3.0,46.15487521,0.285166096,25,3782.737701,15,0.075386167,-0.491519188,r-strategist,2.7627757
3300013306_46,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unclassified Chitinophagaceae,Unclassified Chitinophagaceae,79.29,0.74,51.26449516,0.39359669,18,4502.937376,8,0.087408875,-0.560303046,r-strategist,2.08849757
3300000145_8,Bacteria,Firmicutes,Bacilli,Paenibacillales,Reconcilibacillaceae,Unclassified Reconcilibacillaceae,Unclassified Reconcilibacillaceae,77.01,0.49,46.04388733,0.757956886,14,5567.623484,4,0.13613652,-0.38432086,r-strategist,1.228652638
3300014558_10,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectale,86.33,0.48,52.69178849,0.303397843,17,6902.840348,9,0.043952609,-0.920760343,r-strategist,2.61590067
3300011898_4,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp002734245,99.37,0.48,50.90761869,0.452914222,13,2969.458601,3,0.152524174,-0.683524104,r-strategist,1.855461306
3300014496_23,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Fen-1087,Fen-1087,Fen-1087 sp003161855,51.89,0.0,46.67661751,0.400584476,26,3579.506472,15,0.111910533,-0.172343663,r-strategist,2.057490387
3300007098_11,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Parasutterella,Parasutterella sp000980495,80.87,0.73,46.8251437,0.228449972,32,3010.653143,20,0.075880535,-0.460048509,r-strategist,3.368828366
3300006460_9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella pallens,86.82,2.03,45.88959384,0.447506791,15,9415.159855,6,0.047530451,-0.894077188,r-strategist,1.874167929
3300010428_24,Bacteria,Firmicutes,Clostridia,Acetivibrionales,Ruminiclostridiaceae,DTU059,Unclassified DTU059,90.56,1.05,16.26033105,0.641100613,12,1869.619422,3,0.34290434,-0.180779572,r-strategist,1.399259558
3300014703_2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella wadsworthensis,97.52,0.62,46.75979987,0.720243824,20,7313.693036,11,0.098478815,-0.107784957,r-strategist,1.277770645
3300007705_8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides massiliensis,65.87,0.19,38.30298502,0.627106447,12,2516.951606,2,0.24915316,-0.505162338,r-strategist,1.423875412
3300005068_21,Bacteria,Patescibacteria,Paceibacteria,Moranbacterales,Unclassified Moranbacterales,Unclassified Moranbacterales,Unclassified Moranbacterales,61.88,0.0,40.4431899,0.467964826,18,10192.91314,8,0.045910803,-0.764781913,r-strategist,1.805649297
3300005068_5,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulfacinum,Unclassified Desulfacinum,80.19,1.13,35.1924013,1.270644434,12,4486.50508,2,0.283214754,-0.142830091,r-strategist,0.845235797
3300005466_14,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Palsa-1315,Unclassified Palsa-1315,90.62,1.82,39.81526538,0.611262278,11,6000.0,1,0.101877046,-1.205696059,r-strategist,1.453084229
3300014961_11,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectale,97.42,0.05,55.58068229,0.51150331,16,4868.103663,7,0.105072395,-0.424564881,r-strategist,1.677897004
3300017988_51,Bacteria,Patescibacteria,Paceibacteria,UBA6257,Colwellbacteraceae,Unclassified Colwellbacteraceae,Unclassified Colwellbacteraceae,53.71,0.52,21.49377908,1.303336482,13,8000.135634,3,0.162914298,-0.195862991,r-strategist,0.830754407
3300013127_84,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Unclassified Caldisericaceae,Unclassified Caldisericaceae,74.84,0.0,44.76721669,0.211252107,17,5476.275469,7,0.038575873,-1.243785149,r-strategist,3.616647323
3300017419_6,Bacteria,Chloroflexota,Anaerolineae,UBA3071,CG2-30-64-16,Unclassified CG2-30-64-16,Unclassified CG2-30-64-16,87.27,2.99,56.03984502,0.453958022,15,3004.656094,6,0.151084852,-0.385612131,r-strategist,1.851901178
3300015198_19,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,UBA10887,Unclassified UBA10887,86.92,4.34,30.16152808,0.437272988,25,6228.666618,16,0.070203306,-0.308769803,r-strategist,1.910825204
3300017788_95,Bacteria,Cyanobacteria,Vampirovibrionia,Caenarcaniphilales,Unclassified Caenarcaniphilales,Unclassified Caenarcaniphilales,Unclassified Caenarcaniphilales,67.85,0.0,27.05572396,0.156914027,24,6009.847194,15,0.026109487,-1.211448636,r-strategist,4.755526512
3300017991_63,Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,Chlorobium phaeobacteroides,77.72,0.73,30.38037321,0.616646165,13,6159.135291,5,0.100118951,-0.510477669,r-strategist,1.442993216
3300017480_37,Bacteria,Eremiobacterota,Eremiobacteria,UBP12,UBA5184,Unclassified UBA5184,Unclassified UBA5184,70.06,1.85,32.09111145,0.687145589,16,20921.27987,6,0.032844338,-0.868339473,r-strategist,1.325232674
3300017526_42,Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,UBA5760,Unclassified UBA5760,Unclassified UBA5760,76.9,3.47,18.13435859,0.569604958,17,9088.037302,8,0.062676345,-0.544232592,r-strategist,1.53751182
3300020176_39,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,UBA1172,UBA12202,Unclassified UBA12202,62.67,1.7,16.91388373,0.788195288,14,7549.318439,5,0.104406152,-0.385670072,r-strategist,1.192599726
3300017929_23,Bacteria,Chloroflexota,Dehalococcoidia,SM23-28-2,Unclassified SM23-28-2,Unclassified SM23-28-2,Unclassified SM23-28-2,66.95,0.99,31.16332554,0.489987544,16,2762.579231,8,0.17736597,-0.157854675,r-strategist,1.738222718
3300017480_43,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,Unclassified Salinibacterium,93.94,0.84,16.71849889,1.171157686,12,4675.804038,2,0.250471935,-0.23159556,r-strategist,0.894082907
3300019763_8,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Unclassified Sulfurovum,79.03,2.66,6.664491605,0.19696119,16,47969.7406,7,0.004105947,-2.247108009,r-strategist,3.855401234
3300013128_126,Bacteria,Patescibacteria,Paceibacteria,UBA6257,Colwellbacteraceae,Unclassified Colwellbacteraceae,Unclassified Colwellbacteraceae,54.45,0.0,32.24790981,0.364624361,18,4004.013912,7,0.091064709,-0.633706176,r-strategist,2.229635134
3300017526_31,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,UBA4175,Unclassified UBA4175,79.11,0.06,50.53826422,0.332948382,13,9978.880896,4,0.033365303,-1.35226803,r-strategist,2.411841678
3300020177_25,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Unclassified Opitutaceae,Unclassified Opitutaceae,86.3,1.37,40.22118403,0.241326314,20,4110.574151,9,0.058708663,-0.894450617,r-strategist,3.206336596
3300017986_34,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,SW10,Unclassified SW10,59.03,1.36,30.9376733,0.291169296,30,3005.332666,20,0.096884215,-0.248571404,r-strategist,2.712392713
3300018475_115,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified Bacteroides,57.93,0.0,42.47750453,0.401441848,12,1433.215809,2,0.280098674,-0.648036308,r-strategist,2.053759699
3300018016_9,Bacteria,Desulfobacterota,BSN033,BSN033,UBA1163,UBA1163,UBA1163 sp002311635,87.74,4.84,46.79596032,0.332455781,29,6006.921267,17,0.055345453,-0.50473524,r-strategist,2.41494762
3300018875_7,Bacteria,Firmicutes,Bacilli,Bacillales,Anoxybacillaceae,Anoxybacillus,Unclassified Anoxybacillus,94.38,1.62,26.52539964,0.17507879,30,3010.459731,18,0.058156828,-0.736893246,r-strategist,4.296317102
3300017533_36,Bacteria,WOR-3,Hydrothermia,UBA1063,Unclassified UBA1063,Unclassified UBA1063,Unclassified UBA1063,58.62,1.72,39.04629075,0.633702295,13,4001.138411,4,0.158380498,-0.396353023,r-strategist,1.412139951
3300018430_61,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,M3,Unclassified M3,78.72,1.13,21.16007175,0.293514194,16,7741.35876,7,0.037915074,-1.108460939,r-strategist,2.693269816
3300014964_15,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella sp002298815,67.65,0.19,41.14363845,0.529748875,16,3865.192805,7,0.137056261,-0.293933036,r-strategist,1.630537121
3300015214_40,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,UBA10518,Unclassified UBA10518,97.02,1.19,39.66053064,0.424750076,27,19471.63844,18,0.021813782,-0.77786306,r-strategist,1.958062722
3300012920_42,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillaceae,UBA8309,UBA8309 sp002686685,76.15,1.75,12.88227201,0.568460901,19,6526.585746,10,0.087099277,-0.305284849,r-strategist,1.540002569
3300020266_16,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Litoricola,Litoricola sp002691485,62.4,0.93,46.30815937,0.704111237,21,7941.214597,11,0.088665434,-0.163211697,r-strategist,1.300357124
3300020272_15,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,S15-B10,UBA2125,UBA2125 sp002329125,71.36,1.1,66.04714777,0.14136647,19,2346.587437,9,0.060243427,-1.115501404,r-strategist,5.242131795
3300014771_18,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum,70.34,2.58,36.23639239,0.603060554,17,3119.17808,7,0.193339572,-0.088220286,r-strategist,1.468797766
3300019760_7,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,FS08-3,Unclassified FS08-3,97.34,2.25,29.31342721,0.233631527,15,7216.466126,6,0.032374783,-1.343110434,r-strategist,3.301293835
3300020344_18,Bacteria,Proteobacteria,Gammaproteobacteria,UBA11654,UBA11654,UBA11654,UBA11654 sp002717445,84.35,2.3,51.48946241,0.196156041,16,7676.238258,6,0.025553668,-1.521793822,r-strategist,3.869885114
3300020333_26,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,Unclassified Pelagibacter,87.35,0.0,42.0243649,1.482740456,13,15325.99433,4,0.09674677,-0.241238395,r-strategist,0.762233785
3300015207_12,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella sp002298815,93.77,0.19,29.55864484,0.342613024,12,3314.888651,4,0.103355817,-0.848801217,r-strategist,2.352700135
3300015195_12,Bacteria,Dormibacterota,Dormibacteria,Unclassified Dormibacteria,Unclassified Dormibacteria,Unclassified Dormibacteria,Unclassified Dormibacteria,76.23,1.27,39.56288609,0.252145641,12,2757.809117,4,0.091429693,-1.035201282,r-strategist,3.082591473
3300013391_5,Bacteria,Acidobacteriota,Aminicenantia,UBA2199,UBA2199,Unclassified UBA2199,Unclassified UBA2199,76.68,4.46,34.64349448,0.307841763,15,2677.240298,6,0.114984734,-0.672881027,r-strategist,2.582724678
3300017818_48,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,RS24,UBA8337,Unclassified UBA8337,84.14,0.14,27.00636673,0.56336169,17,3003.495951,7,0.187568653,-0.130954389,r-strategist,1.551225522
3300020403_24,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillaceae,UBA8309,UBA8309 sp002695585,90.66,0.09,49.1409209,0.740586974,16,10464.7047,6,0.070769983,-0.50242359,r-strategist,1.250666129
